temperature_C	humidity	noiselevel_dB	illuminance_lux	regiao
22,6875	72,8637695313	63,4643435464	236,96	mesaTV
22,6875	72,8637695313	48,5476733731	236,64	mesaTV
22,6875	72,8637695313	54,447965688	236,96	mesaTV
22,6875	72,8637695313	57,0745975422	236,96	mesaTV
22,6875	72,8637695313	49,3347571148	237,28	mesaTV
22,6875	72,8637695313	50,2431244112	237,28	mesaTV
22,6875	72,8637695313	49,1340589151	237,28	mesaTV
22,6875	72,8637695313	44,56068918	233,36	mesaTV
22,6875	72,8637695313	45,9645352478	235,36	mesaTV
22,6875	72,8637695313	47,4142023828	236	mesaTV
22,6875	72,8637695313	45,462554836	236	mesaTV
22,6875	72,8637695313	49,0106967291	236	mesaTV
22,6875	72,8637695313	48,3094408361	235,68	mesaTV
22,6875	72,8637695313	53,5980297128	236,32	mesaTV
22,6875	72,8637695313	50,7704183335	235,36	mesaTV
22,6875	72,9614257813	58,1700361867	235,68	mesaTV
22,6875	72,9614257813	52,9700368272	235,68	mesaTV
22,6875	72,9614257813	52,6964320005	235,04	mesaTV
22,6875	72,9614257813	49,6554684971	236	mesaTV
22,71875	72,9614257813	46,5479832199	235,04	mesaTV
22,6875	72,9614257813	50,6408625315	236,32	mesaTV
22,6875	72,9614257813	47,1395938925	236,96	mesaTV
22,71875	72,9614257813	50,1824135763	236,96	mesaTV
22,71875	72,9614257813	49,2325458947	236,96	mesaTV
22,71875	72,9614257813	50,0542731793	236,32	mesaTV
22,71875	72,9614257813	48,2879398495	237,92	mesaTV
22,71875	72,9614257813	48,4794783649	237,92	mesaTV
22,71875	72,9614257813	49,8960042859	237,6	mesaTV
22,71875	72,9614257813	48,8036499003	237,92	mesaTV
22,71875	73,0590820313	50,3890590643	237,6	mesaTV
22,71875	73,0590820313	49,4069514705	238,24	mesaTV
22,71875	73,0590820313	48,538918217	237,92	mesaTV
22,71875	73,0590820313	50,0459682645	237,6	mesaTV
22,71875	73,0590820313	45,072273131	236,64	mesaTV
22,71875	73,0590820313	46,3441208526	233,36	mesaTV
22,71875	73,0590820313	50,009825986	236,24	mesaTV
22,71875	73,0590820313	49,8135575684	236,64	mesaTV
22,71875	73,0590820313	53,9057802165	237,28	mesaTV
22,71875	73,0590820313	50,9022236449	236,64	mesaTV
22,71875	73,0590820313	53,4002396006	236,96	mesaTV
22,71875	73,0590820313	51,3901541852	236,96	mesaTV
22,71875	73,0590820313	52,4241882353	237,28	mesaTV
22,71875	73,0590820313	46,7003365441	236,96	mesaTV
22,71875	73,1506347656	46,5640298318	237,28	mesaTV
22,71875	73,1506347656	55,3009506336	237,92	mesaTV
22,71875	73,1506347656	67,2186825252	236,96	mesaTV
22,71875	73,1506347656	60,9296433597	237,92	mesaTV
22,71875	73,1506347656	54,5513518346	236,96	mesaTV
22,71875	73,1506347656	49,9916188546	236,96	mesaTV
22,71875	73,1506347656	57,9803968644	236,64	mesaTV
22,71875	73,1506347656	61,5490190052	236,64	mesaTV
22,71875	73,1506347656	56,3267072766	236,64	mesaTV
22,71875	73,1506347656	54,6083551859	237,28	mesaTV
22,71875	73,2482910156	49,8943787308	236,64	mesaTV
22,71875	73,2482910156	58,0475950738	237,28	mesaTV
22,75	73,2482910156	48,5575307074	236,96	mesaTV
22,75	73,2482910156	48,5690761253	237,28	mesaTV
22,75	73,2482910156	49,3167550396	237,92	mesaTV
22,75	73,2482910156	48,0863258961	237,28	mesaTV
22,75	73,2482910156	47,6591889004	237,28	mesaTV
22,75	73,2482910156	49,7322166947	237,6	mesaTV
22,75	73,2482910156	47,0214627587	237,6	mesaTV
22,75	73,2482910156	47,0322318441	237,92	mesaTV
22,75	73,2482910156	46,2842400665	237,6	mesaTV
22,75	73,2482910156	44,4835417127	237,6	mesaTV
22,75	73,2482910156	47,9775765644	237,92	mesaTV
22,75	73,2482910156	46,2087331374	237,6	mesaTV
22,75	73,2482910156	49,6593670708	237,92	mesaTV
22,75	73,2482910156	50,7597103173	237,6	mesaTV
22,75	73,2482910156	51,6881063662	237,28	mesaTV
22,75	73,3459472656	50,7619454069	237,92	mesaTV
22,75	73,3459472656	45,7802066946	237,92	mesaTV
22,75	73,3459472656	52,7677757406	237,92	mesaTV
22,75	73,3459472656	51,179079236	237,92	mesaTV
22,75	73,3459472656	50,3995933374	237,6	mesaTV
22,75	73,3459472656	49,7864393468	237,28	mesaTV
22,75	73,3459472656	46,6597860157	237,28	mesaTV
22,75	73,3459472656	49,0460605861	237,28	mesaTV
22,75	73,3459472656	64,5591395241	236,96	mesaTV
22,75	73,3459472656	66,8316045032	237,6	mesaTV
22,75	73,3459472656	56,7658547158	237,6	mesaTV
22,75	73,3459472656	55,7610031994	237,28	mesaTV
22,75	73,3459472656	57,8661748137	237,6	mesaTV
22,75	73,4436035156	62,6753901196	236,96	mesaTV
22,75	73,3459472656	57,5860582274	237,28	mesaTV
22,75	73,4436035156	64,1287411106	237,28	mesaTV
22,75	73,4436035156	56,991078105	237,28	mesaTV
22,75	73,4436035156	59,353089704	237,92	mesaTV
22,78125	73,4436035156	59,0126754604	236,96	mesaTV
22,75	73,4436035156	45,9882091015	237,6	mesaTV
22,78125	73,4436035156	62,0440663123	237,92	mesaTV
22,78125	73,4436035156	61,8279546427	237,6	mesaTV
22,78125	73,4436035156	52,8620870464	237,28	mesaTV
22,78125	73,4436035156	58,4261951244	236,96	mesaTV
22,78125	73,4436035156	51,5208106563	237,6	mesaTV
22,78125	73,4436035156	57,0316198977	238,56	mesaTV
22,78125	73,4436035156	62,308554416	238,88	mesaTV
22,78125	73,5412597656	53,7615529277	238,56	mesaTV
22,78125	73,5412597656	45,9679816693	237,6	mesaTV
22,78125	73,5412597656	45,8602370868	237,92	mesaTV
22,78125	73,5412597656	47,5451820632	237,92	mesaTV
22,78125	73,5412597656	44,2867913386	237,92	mesaTV
22,78125	73,5412597656	49,502563652	237,92	mesaTV
22,78125	73,5412597656	50,355580195	238,56	mesaTV
22,78125	73,5412597656	47,7055692459	238,24	mesaTV
22,78125	73,5412597656	44,6525493362	237,6	mesaTV
22,78125	73,5412597656	45,5962474683	238,24	mesaTV
22,78125	73,5412597656	46,8441525159	237,92	mesaTV
22,78125	73,5412597656	49,4092660427	237,92	mesaTV
22,78125	73,5412597656	53,9416532612	237,92	mesaTV
22,78125	73,5412597656	58,1322315665	237,6	mesaTV
22,78125	73,5412597656	61,1836418607	238,56	mesaTV
22,78125	73,5412597656	68,9102027446	237,92	mesaTV
22,78125	73,6328125	62,2276602754	238,56	mesaTV
22,78125	73,6328125	59,1917117478	238,24	mesaTV
22,78125	73,6328125	49,8905239128	237,6	mesaTV
22,78125	73,6328125	45,6780465678	237,6	mesaTV
22,78125	73,6328125	49,0569484768	237,6	mesaTV
22,78125	73,6328125	49,5025779304	237,92	mesaTV
22,78125	73,6328125	48,1335389386	237,6	mesaTV
22,78125	73,6328125	50,1052053665	237,6	mesaTV
22,78125	73,6328125	47,0511769368	237,6	mesaTV
22,78125	73,6694335938	46,9109295097	237,6	mesaTV
22,78125	73,6328125	57,2464587103	237,6	mesaTV
22,78125	73,6328125	48,6817801858	238,24	mesaTV
22,78125	73,73046875	45,5362186075	237,92	mesaTV
22,78125	73,73046875	42,6979280987	238,24	mesaTV
22,8125	73,7670898438	47,530641413	238,24	mesaTV
22,78125	73,7670898438	49,7865072629	238,24	mesaTV
22,8125	73,73046875	47,0019398267	237,92	mesaTV
22,8125	73,7670898438	50,2011007909	238,56	mesaTV
22,8125	73,73046875	63,5341748342	238,56	mesaTV
22,8125	73,7670898438	56,44558687	238,24	mesaTV
22,8125	73,73046875	52,1867233966	239,2	mesaTV
22,8125	73,7670898438	48,3541073262	237,92	mesaTV
22,8125	73,7670898438	48,0005033651	237,92	mesaTV
22,8125	73,7670898438	51,1406860571	237,28	mesaTV
22,8125	73,8647460938	54,6689449876	237,6	mesaTV
22,8125	73,8647460938	51,8729787719	237,6	mesaTV
22,8125	73,8647460938	51,3696003241	236,96	mesaTV
22,8125	73,8647460938	50,8597051223	237,6	mesaTV
22,8125	73,8647460938	48,1573125548	237,6	mesaTV
22,8125	73,8647460938	45,4843511903	237,92	mesaTV
22,8125	73,8647460938	51,8628530812	237,28	mesaTV
22,8125	73,8647460938	49,0079958292	237,28	mesaTV
22,8125	73,8647460938	55,3769490975	238,24	mesaTV
22,8125	73,8647460938	54,7044671805	237,92	mesaTV
22,8125	73,8647460938	48,0815168562	238,24	mesaTV
22,8125	73,8647460938	48,8289417634	238,24	mesaTV
22,8125	73,8647460938	50,4629952628	238,88	mesaTV
22,8125	73,8647460938	50,5535953843	238,56	mesaTV
22,8125	73,8647460938	49,7035706436	238,56	mesaTV
22,8125	73,8647460938	49,4146998219	239,52	mesaTV
22,8125	73,8647460938	44,3919777456	239,52	mesaTV
22,8125	73,8647460938	44,2595623581	239,84	mesaTV
22,8125	73,8647460938	46,9268001576	239,84	mesaTV
22,8125	73,8647460938	51,0127248058	239,52	mesaTV
22,8125	73,8647460938	51,8469260159	239,52	mesaTV
22,8125	73,8647460938	50,0220039036	239,52	mesaTV
22,8125	73,8647460938	49,3294723299	239,2	mesaTV
22,8125	73,8647460938	46,7400689154	239,52	mesaTV
22,8125	73,9624023438	45,9928094509	239,2	mesaTV
22,8125	73,9624023438	48,6876286494	239,52	mesaTV
22,8125	73,9624023438	51,0694094544	239,84	mesaTV
22,8125	73,9624023438	53,1541695293	239,84	mesaTV
22,8125	73,9624023438	50,2198060344	240,16	mesaTV
22,8125	73,9624023438	50,0129319626	240,48	mesaTV
22,8125	73,9624023438	54,8315464683	240,16	mesaTV
22,8125	73,9624023438	50,7505841018	240,16	mesaTV
22,8125	73,9624023438	59,8000756518	240,16	mesaTV
22,8125	73,9624023438	56,0660803928	240,16	mesaTV
22,8125	73,9624023438	50,6625185546	240,16	mesaTV
22,84375	73,9624023438	51,3242050212	240,16	mesaTV
22,84375	73,9624023438	48,7622674494	239,52	mesaTV
22,84375	73,9624023438	46,811267129	238,88	mesaTV
22,84375	74,0600585938	50,1673758793	239,84	mesaTV
22,84375	73,9624023438	49,8488844889	239,2	mesaTV
22,84375	74,0600585938	49,9171450859	239,84	mesaTV
22,84375	74,0600585938	47,801026935	239,52	mesaTV
22,84375	74,0600585938	49,3927596495	235,68	mesaTV
22,84375	74,0600585938	48,8381224155	238,24	mesaTV
22,84375	74,0600585938	50,8028484757	238,88	mesaTV
22,84375	74,0600585938	50,5562622953	238,56	mesaTV
22,84375	74,0600585938	50,2197456701	238,24	mesaTV
22,84375	74,0600585938	48,2441412219	238,24	mesaTV
22,84375	74,0600585938	48,2484327413	238,56	mesaTV
22,84375	74,0600585938	48,8279346706	238,24	mesaTV
22,84375	74,0600585938	44,4728628571	238,24	mesaTV
22,84375	74,0600585938	48,8656847825	238,56	mesaTV
22,84375	74,1577148438	46,8363014253	237,6	mesaTV
22,84375	74,1577148438	51,8074933656	238,56	mesaTV
22,84375	74,1577148438	56,9605472163	237,92	mesaTV
22,84375	74,1577148438	47,0830128501	238,88	mesaTV
22,84375	74,1577148438	56,2737885161	238,24	mesaTV
22,84375	74,1577148438	56,9048023254	239,52	mesaTV
22,84375	74,1577148438	49,2391166503	238,56	mesaTV
22,84375	74,1577148438	48,7022451191	239,52	mesaTV
22,84375	74,1577148438	50,8253789258	238,88	mesaTV
22,84375	74,1577148438	49,9291394766	239,2	mesaTV
22,84375	74,1577148438	51,2981219249	239,84	mesaTV
22,84375	74,1577148438	53,7550925121	238,88	mesaTV
22,84375	74,2492675781	53,6923107192	238,88	mesaTV
22,84375	74,2492675781	51,8039053983	238,56	mesaTV
22,84375	74,2492675781	61,6536177532	239,52	mesaTV
22,84375	74,2492675781	58,3032349089	238,88	mesaTV
22,84375	74,2492675781	48,6094607064	239,2	mesaTV
22,84375	74,2492675781	47,3027579688	238,88	mesaTV
22,84375	74,2492675781	51,4502248329	239,2	mesaTV
22,84375	74,2492675781	50,8979838676	239,52	mesaTV
22,84375	74,2492675781	49,566251434	240,16	mesaTV
22,84375	74,2492675781	51,5222479011	239,52	mesaTV
22,84375	74,2492675781	48,6171520553	238,88	mesaTV
22,84375	74,2492675781	49,3004847955	239,2	mesaTV
22,84375	74,2492675781	56,5317927471	240,16	mesaTV
22,84375	74,2492675781	52,9102047397	239,84	mesaTV
22,84375	74,2492675781	52,9836835739	239,52	mesaTV
22,875	74,2492675781	49,7008798138	240,16	mesaTV
22,875	74,2492675781	51,5058217286	240,8	mesaTV
22,875	74,3469238281	47,375116783	240,48	mesaTV
22,875	74,3469238281	46,3773522669	240,16	mesaTV
22,875	74,3469238281	45,9840202849	239,52	mesaTV
22,875	74,3469238281	50,6725918896	239,2	mesaTV
22,875	74,3469238281	51,6042418255	235,28	mesaTV
22,875	74,3469238281	47,7100801062	237,28	mesaTV
22,875	74,3469238281	45,5121247055	237,92	mesaTV
22,875	74,3469238281	50,1631100429	238,88	mesaTV
22,875	74,3469238281	47,9782874166	239,2	mesaTV
22,875	74,3469238281	52,3624659178	238,56	mesaTV
22,875	74,3469238281	53,9655467133	237,92	mesaTV
22,875	74,3469238281	54,1061003315	238,24	mesaTV
22,875	74,4445800781	53,085309523	239,2	mesaTV
22,875	74,4445800781	49,5968742898	238,88	mesaTV
22,875	74,4445800781	44,5904584698	239,52	mesaTV
22,875	74,4445800781	45,0203046223	239,2	mesaTV
22,875	74,4445800781	48,3062208052	239,52	mesaTV
22,875	74,4445800781	45,3903264187	239,52	mesaTV
22,875	74,4445800781	50,5232783312	239,84	mesaTV
22,875	74,4445800781	52,2416266865	239,84	mesaTV
22,875	74,4445800781	42,5950084735	239,84	mesaTV
22,875	74,4445800781	42,9099520053	240,48	mesaTV
22,875	74,4445800781	49,9502901929	239,84	mesaTV
22,875	74,4445800781	50,2367087232	239,84	mesaTV
22,875	74,4445800781	56,6156719995	239,2	mesaTV
22,875	74,4445800781	73,6799709849	238,56	mesaTV
22,875	74,4445800781	66,1496139649	239,84	mesaTV
22,875	74,4445800781	59,4472596451	238,56	mesaTV
22,875	74,4445800781	65,3580194839	238,88	mesaTV
22,875	74,4445800781	57,9816890974	238,24	mesaTV
22,875	74,4445800781	59,3175524865	238,56	mesaTV
22,875	74,5422363281	56,2105598448	238,56	mesaTV
22,875	74,5422363281	56,8702945825	238,24	mesaTV
22,875	74,5422363281	56,7594153277	238,88	mesaTV
22,875	74,5422363281	66,8804810206	239,2	mesaTV
22,875	74,5422363281	65,0202785349	238,56	mesaTV
22,875	74,5422363281	55,9049205968	239,2	mesaTV
22,875	74,5422363281	52,2370648523	239,2	mesaTV
22,875	74,5422363281	51,0210419644	239,84	mesaTV
22,875	74,5422363281	52,2755991219	239,84	mesaTV
22,875	74,5422363281	52,4236725353	239,84	mesaTV
22,875	74,5422363281	52,0295191388	239,84	mesaTV
22,90625	74,5422363281	49,2990758907	240,16	mesaTV
22,90625	74,5422363281	51,2005685766	240,48	mesaTV
22,90625	74,5422363281	58,0113293604	240,48	mesaTV
22,90625	74,5422363281	59,6973701854	240,48	mesaTV
22,90625	74,5422363281	53,5072664947	239,84	mesaTV
22,90625	74,6398925781	54,2377653656	239,84	mesaTV
22,90625	74,6398925781	53,385487045	238,88	mesaTV
22,90625	74,6398925781	57,8532943706	238,88	mesaTV
22,90625	74,6398925781	57,956913902	239,52	mesaTV
22,90625	74,6398925781	62,0279678609	238,56	mesaTV
22,90625	74,6398925781	55,640532287	238,88	mesaTV
22,90625	74,6398925781	51,119972035	238,88	mesaTV
22,90625	74,6398925781	60,2859903238	238,24	mesaTV
22,90625	74,6398925781	52,7319201729	238,56	mesaTV
22,90625	74,6398925781	60,2308003378	237,92	mesaTV
22,90625	74,6398925781	46,566091102	237,92	mesaTV
22,90625	74,6398925781	58,1657477349	237,6	mesaTV
22,90625	74,6398925781	59,5298416866	236,64	mesaTV
22,90625	74,7314453125	58,3712201778	236,96	mesaTV
22,90625	74,7314453125	57,832222847	237,28	mesaTV
22,90625	74,7314453125	53,2146142473	237,28	mesaTV
22,90625	74,7314453125	56,7205357816	238,24	mesaTV
22,90625	74,7314453125	53,3139539659	237,92	mesaTV
22,90625	74,7314453125	44,3994272388	237,92	mesaTV
22,90625	74,7314453125	49,6044122149	238,24	mesaTV
22,90625	74,7314453125	52,9474703108	238,88	mesaTV
22,90625	74,7314453125	51,564407492	239,84	mesaTV
22,90625	74,7314453125	56,8788317458	238,88	mesaTV
22,90625	74,7314453125	48,2299664153	239,84	mesaTV
22,90625	74,7314453125	46,2846709118	239,2	mesaTV
22,90625	74,7314453125	45,842047715	239,2	mesaTV
22,90625	74,7314453125	52,108319952	239,52	mesaTV
22,90625	74,7314453125	45,6535597979	239,52	mesaTV
22,90625	74,7314453125	55,3777792882	240,16	mesaTV
22,90625	74,7314453125	46,8746087928	239,52	mesaTV
22,90625	74,7314453125	48,0557306401	239,84	mesaTV
22,90625	74,7314453125	59,0295934166	239,52	mesaTV
22,9375	74,7314453125	48,326752858	239,84	mesaTV
22,90625	74,7314453125	51,4150502378	239,84	mesaTV
22,9375	74,8291015625	54,2734788446	239,84	mesaTV
22,9375	74,7314453125	62,9995546606	240,16	mesaTV
22,9375	74,8291015625	57,3554675577	240,16	mesaTV
22,9375	74,8291015625	49,8995139301	240,48	mesaTV
22,9375	74,8291015625	44,4253530564	240,16	mesaTV
22,9375	74,8291015625	43,7625304199	239,52	mesaTV
22,9375	74,8291015625	46,5297015923	240,16	mesaTV
22,9375	74,8291015625	58,9335452366	239,2	mesaTV
22,9375	74,8291015625	52,1501446479	239,84	mesaTV
22,9375	74,8291015625	58,3211755815	239,2	mesaTV
22,9375	74,8291015625	60,3296674102	239,52	mesaTV
22,9375	74,8291015625	58,2810123516	239,2	mesaTV
22,9375	74,8291015625	53,2089751248	239,84	mesaTV
22,9375	74,8291015625	64,9689705169	240,48	mesaTV
22,9375	74,8291015625	62,5839652276	240,48	mesaTV
22,9375	74,9267578125	53,7050924896	240,48	mesaTV
22,9375	74,9267578125	55,6271254222	240,16	mesaTV
22,9375	74,9267578125	53,9368436325	240,16	mesaTV
22,9375	74,9267578125	59,7788540928	240,16	mesaTV
22,9375	74,9267578125	50,9139502878	240,16	mesaTV
22,9375	74,9267578125	54,0010585	239,84	mesaTV
22,9375	74,9267578125	46,7364889295	240,16	mesaTV
22,9375	74,9267578125	52,8527288488	239,84	mesaTV
22,9375	74,9267578125	55,768930676	240,16	mesaTV
22,9375	74,9267578125	47,54009621	239,52	mesaTV
22,9375	74,9267578125	47,44524661	239,84	mesaTV
22,9375	74,9267578125	51,4987966796	239,52	mesaTV
22,9375	74,9267578125	52,8158122738	239,84	mesaTV
22,9375	74,9267578125	54,4113002784	239,84	mesaTV
22,9375	74,9267578125	50,0235943963	240,16	mesaTV
22,9375	75,0244140625	48,2114135631	240,48	mesaTV
22,9375	75,0244140625	57,3380626893	240,16	mesaTV
22,9375	75,0244140625	50,184697446	240,48	mesaTV
22,9375	75,0244140625	50,9939501255	240,48	mesaTV
22,9375	75,0244140625	52,3360853132	240,8	mesaTV
22,9375	75,0244140625	58,1871753016	240,16	mesaTV
22,9375	75,0244140625	68,7042587992	240,16	mesaTV
22,9375	75,0244140625	63,4054130098	240,48	mesaTV
22,9375	75,0244140625	60,0587433952	240,16	mesaTV
22,9375	75,0244140625	60,1366780866	239,2	mesaTV
22,9375	75,0244140625	71,0596606405	239,84	mesaTV
22,96875	75,0244140625	55,3454930888	239,2	mesaTV
22,96875	75,0244140625	55,3727264837	239,2	mesaTV
22,96875	75,0244140625	59,6379706096	239,2	mesaTV
22,96875	75,0244140625	65,5534856443	239,2	mesaTV
22,9375	75,0244140625	60,5617080569	238,88	mesaTV
22,96875	75,1220703125	57,9569708383	238,88	mesaTV
22,96875	75,1220703125	52,6641376254	238,56	mesaTV
22,96875	75,1220703125	50,0926406083	238,88	mesaTV
22,96875	75,1220703125	50,4200154663	238,56	mesaTV
22,96875	75,1220703125	52,9391242064	238,24	mesaTV
22,96875	75,1220703125	52,727204957	238,88	mesaTV
22,96875	75,1220703125	50,143060698	238,56	mesaTV
22,96875	75,1220703125	62,8278927589	238,88	mesaTV
22,96875	75,1220703125	58,3109779607	238,24	mesaTV
22,96875	75,1220703125	56,3830758615	238,24	mesaTV
22,96875	75,1220703125	53,9533812599	238,56	mesaTV
22,96875	75,1220703125	53,5348076898	237,92	mesaTV
22,96875	75,1220703125	52,6692414404	238,24	mesaTV
22,96875	75,1220703125	50,6083667567	238,56	mesaTV
22,96875	75,1220703125	54,5967808181	237,92	mesaTV
22,96875	75,1220703125	56,3273606829	238,24	mesaTV
22,96875	75,1220703125	56,6930790691	237,28	mesaTV
22,96875	75,1220703125	45,5322128578	236,32	mesaTV
22,96875	75,1220703125	59,3746299588	234	mesaTV
22,96875	75,1220703125	61,8337546339	235,92	mesaTV
22,96875	75,1220703125	50,0389116749	236,24	mesaTV
22,96875	75,2197265625	54,921749102	235,68	mesaTV
22,96875	75,2197265625	54,0196751513	235,36	mesaTV
22,96875	75,2197265625	58,7400573042	236,64	mesaTV
22,96875	75,2197265625	54,3374330272	236,64	mesaTV
22,96875	75,2197265625	51,5941350486	236,96	mesaTV
22,96875	75,2197265625	59,3472862301	237,28	mesaTV
22,96875	75,2197265625	56,5131016719	237,92	mesaTV
22,96875	75,2197265625	70,4155829364	237,6	mesaTV
22,96875	75,2197265625	54,612138838	237,6	mesaTV
22,96875	75,2197265625	52,709423986	237,28	mesaTV
22,96875	75,2197265625	51,3480103765	234,32	mesaTV
22,90625	69,7143554688	52,7550985919	32,22	cozinha
22,9375	69,7143554688	52,7550985919	32,14	cozinha
22,9375	69,5190429688	45,3871386803	31,98	cozinha
22,9375	69,4213867188	46,0377569345	32,06	cozinha
22,9375	69,4213867188	51,2742826302	31,98	cozinha
22,9375	69,3237304688	48,3273332553	31,74	cozinha
22,9375	69,3237304688	47,9160398404	31,74	cozinha
22,9375	69,2321777344	53,1123752105	31,98	cozinha
22,9375	69,1345214844	48,4736797136	31,9	cozinha
22,9375	69,1345214844	47,3871061248	31,98	cozinha
22,9375	69,0368652344	48,0966474487	31,82	cozinha
22,9375	68,9392089844	47,7684222059	31,82	cozinha
22,9375	68,9392089844	45,9331402917	31,9	cozinha
22,9375	68,8415527344	47,4212546379	32,14	cozinha
22,9375	68,8415527344	46,0064938673	32,14	cozinha
22,90625	68,75	47,6174586602	31,98	cozinha
22,90625	68,75	50,7778232887	31,9	cozinha
22,90625	68,65234375	49,4321360146	32,06	cozinha
22,90625	68,65234375	53,5704797908	32,06	cozinha
22,90625	68,5546875	46,55049778	32,06	cozinha
22,90625	68,5546875	45,9961764599	31,9	cozinha
22,90625	68,45703125	47,7697101595	31,9	cozinha
22,90625	68,45703125	45,8481976181	32,14	cozinha
22,90625	68,359375	61,0971656983	32,14	cozinha
22,90625	68,359375	46,7327083534	31,9	cozinha
22,90625	68,26171875	48,314793841	31,9	cozinha
22,90625	68,26171875	48,1492143681	31,98	cozinha
22,90625	68,1701660156	46,7372264153	32,22	cozinha
22,90625	68,1701660156	47,1990632875	32,22	cozinha
22,90625	68,0725097656	47,3033176045	31,98	cozinha
22,90625	67,9748535156	47,0501269259	31,9	cozinha
22,90625	67,9748535156	46,9420594891	31,98	cozinha
22,875	67,9748535156	47,3462633901	32,14	cozinha
22,875	67,8771972656	46,8005295006	32,06	cozinha
22,875	67,7795410156	47,6677627593	31,98	cozinha
22,875	67,7795410156	48,4800588468	31,98	cozinha
22,875	67,7795410156	56,3022542589	31,98	cozinha
22,875	67,6879882813	48,3302895544	32,06	cozinha
22,875	67,6879882813	45,0650699857	32,14	cozinha
22,875	67,6879882813	46,6971534527	31,98	cozinha
22,875	67,5903320313	46,7288717219	31,98	cozinha
22,84375	67,4926757813	46,8341554235	32,22	cozinha
22,84375	67,4926757813	45,231077082	32,22	cozinha
22,84375	67,4926757813	46,7813140154	32,14	cozinha
